"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC079310","HSS-1046932","5TW5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2707 (OR Core)","2","REQ1316592-RITM1388477-SCTASK2264956","06/30/2028","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC079722","HSS-1047287","1JQ3724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1146","1","REQ1372714-RITM1447888-SCTASK2348583","09/30/2028","04/01/2026","General Rounding","Rehabilitation Therapy","NTT-Deskside Services-NorthIsland-Staffed"
"PC079740","HSS-1047325","6MH5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1173","1","REQ1372709-RITM1447883-SCTASK2351784","09/30/2028","04/01/2026","General Rounding","Speech Therapy","NTT-Deskside Services-NorthIsland-Staffed"
"PC079763","HSS-1047646","715S144","Courtenay","VIHA-CVH-Comox Valley Hospital","","CV620 WFH","0","REQ1417174-RITM1495035-SCTASK2399474","09/30/2028","","Excluded","","NTT-Deskside Services-NorthIsland-Staffed"
"PC079952","HSS-1048367","DKX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517839-RITM1601231-SCTASK2571330","11/30/2028","03/13/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC079953","HSS-1048336","JDJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517817-RITM1601209-SCTASK2571338","11/30/2028","03/18/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC079954","HSS-1048337","2DJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517817-RITM1601209-SCTASK2571338","11/30/2028","03/18/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC079955","HSS-1048329","7GJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517825-RITM1601217-SCTASK2571341","11/30/2028","03/13/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC079956","HSS-1048331","CGJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1517871-RITM1601264-SCTASK2571342","11/30/2028","03/18/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC080180","HSS-1043024","766LPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1886","1","REQ0984316-RITM1035467-SCTASK1657637","06/30/2027","04/01/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC080344","HSS-1111085","54RCQ54","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Pharmacy area","1","REQ1734912-RITM1830870-SCTASK2948324","03/31/2029","03/19/2026","General Rounding","Pharmacy","NTT-Deskside Services-NorthIsland-Local"
"PC085289","HSS-1045608","HVH4X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3804","3","REQ1226094-RITM1291768-SCTASK2100049","03/31/2028","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC085443","HSS-1049558","7CJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","REQ1555125-RITM1640799-SCTASK2723219","01/31/2029","03/05/2026","General Rounding","Histo","NTT-Deskside Services-NorthIsland-Staffed"
"PC090197","HSS-1045628","4C94X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1853","1","REQ1250954-RITM1318488-SCTASK2120873","03/31/2028","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC090255","HSS-1046654","BJQ6724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1722","1","REQ1321865-RITM1394092-SCTASK2236833","06/30/2028","03/13/2026","General Rounding","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"PC090420","HSS-1048257","3DP6D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","REQ1505904-RITM1588738-SCTASK2552483","10/31/2028","03/13/2026","General Rounding","Emergency Department","NTT-Deskside Services-NorthIsland-Staffed"
"PC1000188","HSS-8097449","MZ034L7J","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0220","0","ISLHTRP20260202-004","03/31/2030","04/07/2026","General Rounding","Pharmacy","NTT-Deskside Services-NorthIsland-Staffed"
"PC100143","HSS-1043945","BBYVPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2722","2","REQ1078373-RITM1134876-SCTASK1822104","06/30/2027","03/27/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC100340","HSS-1045540","G1XDC14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1300","1","REQ1216519-RITM1281509-SCTASK2059662","03/31/2029","03/27/2026","General Rounding","Triage - Patient Wait List","NTT-Deskside Services-NorthIsland-Staffed"
"PC106605","HSS-1049570","6FJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1705","1","REQ1562077-RITM1648192-SCTASK2733155","01/31/2029","03/13/2026","General Rounding","Endoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"PC107213","HSS-8026494","BBXH2G3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Old OPS Room","1","REQ1877551-RITM1981654-SCTASK3260909","06/30/2026","","General Rounding","OPS","NTT-Deskside Services-NorthIsland-Local"
"PC107214","HSS-8058499","61V7VH3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","England Avenue 941 C","New OPS","1","REQ1877535-RITM1981629-SCTASK3260913","10/31/2026","10/23/2023","General Rounding","OPS","NTT-Deskside Services-NorthIsland-Local"
"PC107556","HSS-1988144","DBH3KQ3","Courtenay","VIHA-CVMHAS-Comox Valley Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Old OPS room","1","REQ1877525-RITM1981619-SCTASK3477869","04/30/2027","","General Rounding","OPS","NTT-Deskside Services-NorthIsland-Local"
"PC125001","HSS-1042118","7GY4XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3210","3","REQ0889504-RITM0935037-SCTASK1497199","01/31/2027","04/17/2026","General Rounding","UBC Collaborations Rooms","NTT-Deskside Services-NorthIsland-Staffed"
"TD001683","HSS-8074950","18YH5X3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","17","2","VIHATRP20230605-083","07/31/2026","01/02/2026","General Rounding","EH Tobacco Enforce","NTT-Deskside Services-NorthIsland-Local"
"TD001687","HSS-8085008","FTBZR14","Courtenay","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Team Leads","1","VIHATRP20240101-006","04/30/2028","01/27/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"TD001756","HSS-8083196","5NMMSV3","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Loaner 9","1","VIHATRP20240205-094","02/29/2028","04/23/2024","General Rounding","Adult Day Care","NTT-Deskside Services-NorthIsland-Local"
"TD030080","HSS-8018769","R90W4RJ7","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","CNL Office","1","","12/31/2022","06/20/2025","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"TD030227","HSS-8079397","87BD9Y3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620 IMIT OFFICE","0th Floor","VIHATRP20230916-077","11/30/2027","","Excluded","Network Architecture","NTT-Deskside Services-NorthIsland-Staffed"
"TD030273","HSS-8098345","SD00R2F0","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","","1","ISLHTRP20260413-002","","","General Rounding","Drinking Water","NTT-Deskside Services-NorthIsland-Local"
"TD030273","HSS-8074943","JNPJ5X3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","7","1","VIHATRP20230605-076","07/31/2026","07/25/2025","General Rounding","Drinking Water","NTT-Deskside Services-NorthIsland-Local"
"TD030378","HSS-8093755","PF5M2243","Courtenay","VIHA-AMHO-Auxiliary Mental Health Office-Main Building-1st Floor","","Rm 112","","ISLHTRP20250609-003","07/31/2029","","General Rounding","","NTT-Deskside Services-NorthIsland-Local"
"TD030480","HSS-8074942","C07H5X3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","8","1","VIHATRP20230605-075","07/31/2026","11/19/2025","General Rounding","Environmental Health","NTT-Deskside Services-NorthIsland-Local"
"TD030630","HSS-8089294","8ZKW824","Courtenay","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","ERGOTON STORAGE CART IN BASEMENT","1st Floor","VIHATRP20240819-040","09/30/2028","","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030632","HSS-8077340","FX755X3","Courtenay","VIHA-AMHO-Auxiliary Mental Health Office","Main Building","F7","1","VIHATRP20230814-042","09/30/2027","05/22/2025","General Rounding","LTC Assessment Pgm-Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030634","HSS-8090359","BDKQK24","Courtenay","VIHA-CCRHC-Courtenay Cumberland Road Health Unit-Main Building-1st Floor","Main Building","160","1st Floor","VIHATRP20241007-023","11/30/2028","","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030641","HSS-8091506","4HPDB54","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","104 Office Coordinator/CSC","1st Floor","VIHATRP20241202-030","01/31/2029","","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030644","HSS-8073732","98G3VT3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0314","0","VIHATRP20230410-068","05/31/2027","03/12/2026","General Rounding","Patient Liaison","NTT-Deskside Services-NorthIsland-Staffed"
"TD030646","HSS-8084598","2F7NSV3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","work station 8","0th Floor","VIHATRP20240318-068","04/30/2028","11/20/2025","General Rounding","CV Geriatric Specialty Srv","NTT-Deskside Services-NorthIsland-Staffed"
"TD030650","HSS-8085055","DP10S14","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","210","2","VIHATRP20240101-053","04/30/2028","04/02/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-NorthIsland-Local"
"TD030653","HSS-8090930","81XZR14","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","208","2nd Floor","VIHATRP20241007-090","05/31/2028","","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030654","HSS-8089298","DHDRK24","Courtenay","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","ERGOTON STORAGE CART IN BASEMENT","1st Floor","VIHATRP20240819-044","09/30/2028","","General Rounding","Home and Community Care Comox","NTT-Deskside Services-NorthIsland-Local"
"TD030655","HSS-8085060","B13ZR14","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","210","2","VIHATRP20240101-058","04/30/2028","01/08/2026","General Rounding","CV Geriatric Specialty Srv","NTT-Deskside Services-NorthIsland-Local"
"TD030657","HSS-8085061","2J10S14","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","210","2","VIHATRP20240101-059","04/30/2028","04/02/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-NorthIsland-Local"
"TD030988LER","HSS-1022177","R90XJJS1","Comox","VIHA-SJC-St. Joseph's Campus-38 Wing-2nd Floor","Main Building","204 WFH (Stacey Wright)","2","REQ0090263-RITM0093496-SCTASK0135119","01/31/2024","","Excluded","","NTT-Deskside Services-NorthIsland-Local"
"TD032605","HSS-1044845","J0DKFY3","Courtenay","VIHA-CVH-Comox Valley Hospital","Main Building","Psychiatry Inpatient Unit","4","REQ1158522-RITM1219861-SCTASK1959316","12/31/2027","","General Rounding","Psychiatry ","NTT-Deskside Services-NorthIsland-Staffed"
"TD033001","HSS-1038742","93SCLR3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre","Main Building","Not Onsite - WFH Jennifer Hoyseth","1","REQ0722891-RITM0759663-SCTASK1195710","01/31/2027","03/21/2024","Excluded","Public Health","NTT-Deskside Services-NorthIsland-Local"
"TD035060","HSS-1043797","61JQDY3","Courtenay","VIHA-CVH-Comox Valley Hospital","Main","WFH","WFH","REQ0956391-RITM1005898-SCTASK1604509","10/31/2027","04/18/2024","Excluded","WFH","NTT-Deskside Services-NorthIsland-Staffed"
"TD035077","HSS-8089297","4DRW824","Courtenay","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Loaner","1st Floor","VIHATRP20240819-043","09/30/2028","05/23/2025","General Rounding","Comox Valley PCN","NTT-Deskside Services-NorthIsland-Local"
"TD035097","HSS-1045001","7SXMSV3","Courtenay","VIHA-CVH-Comox Valley Hospital","Main","WFH","WFH","REQ1185598-RITM1248593-SCTASK1996935","01/31/2028","04/18/2024","Excluded","WFH","NTT-Deskside Services-NorthIsland-Staffed"
"WT63CAGZ0D5J2","C003178","63CAGZ0D5J2","Courtenay","VIHA-RHARF-Ryan Hill Apartments Residential Facility-Main Building-1st Floor","Main Building","Shared Room","2","","","","General Rounding","","NTT-Deskside Services-NorthIsland-Local"
"WT_63CAGYVG5J2","C004629","GYVG5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1786","1","","","03/27/2026","General Rounding","Endoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYWC5J2","C004647","GYWC5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4320","4","","","12/30/2025","General Rounding","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYWD5J2","C004607","GYWD5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2831","2","","","07/11/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYWF5J2","C004649","GYWF5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","","","03/13/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYWG5J2","C004651","63CAGYWG5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1875","1","","","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYXC5J2","C004636","63CAGYXC5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3928","3","","","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGYZC5J2","C004611","63CAGYZC5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4120","4","","","12/30/2025","General Rounding","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ0G5J2","C004637","63CAGZ0G5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1630","1","","","03/13/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ0H5J2","C004627","63CAGZ0H5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2222","2","","","07/10/2025","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ1D5J2","C004633","63CAGZ1D5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1920","1","","","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ1F5J2","C004634","63CAGZ1F5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633","1","","","03/13/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ2D5J2","C004644","GZ2D5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3209","3","","","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ2F5J2","C004631","GZ2F5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1630","1","","09/30/2022","03/13/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"WT_63CAGZ4D5J2","C004622","63CAGZ4D5J2","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3729","3","","","04/17/2026","General Rounding","General Medical / Surgical Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
