"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC067134","HSS-8078917","3Q6VPR3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","454 - C-Wing Care Station#2","1","VIHATRP20231003-052","06/30/2027","03/26/2026","General Rounding","Seniors TMH","NTT-Deskside Services-Cowichan-Local"
"PC067135","HSS-8079183","131WPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","FPC Provider Area","1","VIHATRP20231009-097","06/30/2027","04/10/2026","General Rounding","Family Practice Clinic","NTT-Deskside Services-Cowichan-Local"
"PC067136","HSS-8079184","3DYVPR3","Ladysmith","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-Basement 1","Main Building","G14 (Reception area)","G","VIHATRP20231009-098","06/30/2027","03/03/2026","General Rounding","Laboratory","NTT-Deskside Services-Cowichan-Local"
"PC067143","HSS-8080299","32FVPR3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1140 (Endoscopic Suite)","1","VIHATRP20231113-003","06/30/2027","04/02/2026","General Rounding","Ambulatory Care Unit (ACU)","NTT-Deskside Services-Cowichan-Staffed"
"PC067150","HSS-8086832","JPX6724","Chemainus","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor","Main Building","Harbourside (Nurse Station)","1","VIHATRP20240520-036","06/30/2028","04/15/2026","General Rounding","Long Term Care","NTT-Deskside Services-Cowichan-Local"
"PC067184","HSS-8086770","HQH4X04","Salt Spring Island","VIHA-SSMHSU-Salt Spring Mental Health Substance Use Services-Main Building-1st Floor","Lancer Building","Admin Office (Floor 1)","1","VIHATRP20240513-107","06/30/2028","03/19/2026","General Rounding","Mental Health & Substance Abuse","NTT-Deskside Services-Cowichan-Remote"
"PC071186","HSS-8086845","6SX6724","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3057 (Unit Clerk)","3","VIHATRP20240520-051","06/30/2028","03/18/2026","General Rounding","Medical / Surgical Care","NTT-Deskside Services-Cowichan-Staffed"
"PC071390","HSS-8097712","MZ034L40","Duncan","VIHA-FHMH-Floral House Mental Health-Main Building-1st Floor","Main Building","","2","ISLHTRP20260223-078","","","General Rounding","Adult Rehab Open Door","NTT-Deskside Services-Cowichan-Local"
"PC071537","HSS-8083104","J1W13Z3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","Old Building","RM# 51 (Laundry room)","1","VIHATRP20240205-003","02/29/2028","04/14/2026","General Rounding","Nursing","NTT-Deskside Services-Cowichan-Local"
"PC072044","HSS-1037503","2GY4XP3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","108 (Exam Room)","1","REQ0689458-RITM0724222-SCTASK1140486","12/31/2026","04/09/2026","General Rounding","CHS Clinic","NTT-Deskside Services-Cowichan-Local"
"PC072045","HSS-1037504","GPV4XP3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","109 (Exam Room)","1","REQ0689458-RITM0724223-SCTASK1140489","12/31/2026","04/09/2026","General Rounding","CHS Clinic","NTT-Deskside Services-Cowichan-Local"
"PC072321","HSS-1041149","3RB2RN3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","Nursing Station (New Entrance)(724)","1","REQ0827506-RITM0869416-SCTASK1376020","01/31/2027","04/14/2026","Critical Clinical","Triage","NTT-Deskside Services-Cowichan-Remote"
"PC072322","HSS-1041150","5H25XP3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","Nursing Station (New Entrance)","1","REQ0827506-RITM0869415-SCTASK1376082","01/31/2027","04/14/2026","General Rounding","Triage","NTT-Deskside Services-Cowichan-Remote"
"PC072323","HSS-1040876","H0GQQN3","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","Nursing Station (New Entrance)","1","REQ0827506-RITM0869414-SCTASK1376326","01/31/2027","04/14/2026","General Rounding","Triage","NTT-Deskside Services-Cowichan-Remote"
"PC072520","HSS-1042396","6GW2XP3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G026 (Dietitian Inpatient)","G","REQ0912960-RITM0959741-SCTASK1535882","11/30/2026","04/17/2026","General Rounding","Dietary","NTT-Deskside Services-Cowichan-Staffed"
"PC072529","HSS-1042515","1MY4XP3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4028 (Geriatric Specialty Services)","4","REQ0929048-RITM0976764-SCTASK1553887","01/31/2027","04/14/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-Cowichan-Staffed"
"PC075426","HSS-8090455","HGT4L44","Salt Spring Island","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","ER/ACU (Patient Bed Area)(In Storage)","1","VIHATRP20241007-057","10/31/2028","12/31/2025","General Rounding","Patient Client Care Gulf Islds","NTT-Deskside Services-Cowichan-Remote"
"PC075434","HSS-8091128","8PJQK44","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3031 (Nurse Station - Back Office TV)","3","VIHATRP20241111","12/31/2028","03/19/2026","General Rounding","CDH 3rd Floor South","NTT-Deskside Services-Cowichan-Staffed"
"PC075446","HSS-8083180","JT9SG04","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1109 (Reception)","1","VIHATRP20240205-079","03/31/2028","03/24/2026","General Rounding","Orthopedic Clinic","NTT-Deskside Services-Cowichan-Staffed"
"PC075717","HSS-1940357","C6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","103","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075718","HSS-1940358","H7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","103","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075719","HSS-1940359","18SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","103","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075720","HSS-1940360","H6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","113","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075721","HSS-1940361","96SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","117","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075722","HSS-1940362","F7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","118","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075723","HSS-1940363","48SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","119","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075724","HSS-1940364","79WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","120","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075725","HSS-1940365","27SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","121","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075726","HSS-1940366","37SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","122","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075727","HSS-1940367","38SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","123","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075728","HSS-1940368","F9WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","126","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075729","HSS-1940369","67SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075730","HSS-1940370","J6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075731","HSS-1940371","17SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075732","HSS-1940372","68SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075733","HSS-1940373","49WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075734","HSS-1940374","97SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","127","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075735","HSS-1940375","69WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","128","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075736","HSS-1940376","29WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","133","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075737","HSS-1940377","D9WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","134","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075738","HSS-1940378","76SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","135","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075739","HSS-1940379","59WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-1st Floor","Main Building","138","1","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075740","HSS-1940380","B7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","203","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075741","HSS-1940381","47SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","205","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075742","HSS-1940382","G7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","205","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075743","HSS-1940383","D6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","211","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075744","HSS-1940384","J7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","212","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075745","HSS-1940385","78SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","213","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075746","HSS-1940386","C7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","214","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075747","HSS-1940387","D7SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","215","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075748","HSS-1940388","86SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","216","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075749","HSS-1940389","39WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","217","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075750","HSS-1940390","88SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","222 (stored)","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075751","HSS-1940391","57SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075752","HSS-1940392","87SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075753","HSS-1940393","28SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075754","HSS-1940394","66SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075755","HSS-1940395","99WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075756","HSS-1940396","F6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075757","HSS-1940397","58SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075758","HSS-1940398","89WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075759","HSS-1940399","C9WG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075760","HSS-1940400","G6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","224","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075761","HSS-1940401","B6SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","225","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC075762","HSS-1940402","56SG664","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","227","2","DMND0005307","07/31/2029","03/24/2026","General Rounding","Urgent Primary Care","NTT-Deskside Services-Cowichan-Local"
"PC076052","HSS-8083102","DZV13Z3","Duncan","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","New Building","126 (Rounds - connected to TV on wall)","1","VIHATRP20240205-001","02/29/2028","04/14/2026","General Rounding","Nursing","NTT-Deskside Services-Cowichan-Local"
