"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","2015092-0012","AO005614-CRT","HSS-9800748","ERGOTRON","C50-3510-0","AO005614","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1297846-0048","AO000682-CRT","HSS-9800749","ERGOTRON","C50-3510-0","AO000682","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1269742-0049","AO001017-CRT","HSS-9800750","ERGOTRON","C50-3510-0","AO001017","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1800999-0036","AO000566-CRT","HSS-9800751","ERGOTRON","SV43-2570-0","AO000566","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1800999-0014","AO000247-CRT","HSS-9800752","ERGOTRON","SV43-2570-0","AO000247","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1800999-0011","AO000191-CRT","HSS-9800753","ERGOTRON","SV43-2570-0","AO000191","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1297849-0018","AO000017-CRT","HSS-9800754","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1269742-0021","AO000147-CRT","HSS-9800755","ERGOTRON","C50-3510-0","AO000147","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1844813-0047","AO001066-CRT","HSS-9800757","ERGOTRON","C50-3510-0","AO001066","VIHA-VSQV-Victoria Summit Quadra Village-Main Building-1st Floor"
"Island Health","1826612-0054","AO001064-CRT","HSS-9800758","ERGOTRON","C50-3510-0","AO001064","VIHA-VSQV-Victoria Summit Quadra Village-Main Building-1st Floor"
"Island Health","1897999-0007","AO005227-CRT","HSS-9800759","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-1st Floor"
"Island Health","1896907-0052","AO005296-CRT","HSS-9800761","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building"
"Island Health","1888706-0004","AO005212-CRT","HSS-9800762","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-1st Floor"
"Island Health","1896907-0048","AO005241-CRT","HSS-9800763","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-1st Floor"
"Island Health","1897999-0027","AO005217-CRT","HSS-9800764","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building"
"Island Health","1896906-0032","AO005205-CRT","HSS-9800765","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-2nd Floor"
"Island Health","1896906-0053","AO005232-CRT","HSS-9800766","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-2nd Floor"
"Island Health","1896397-0025","AO005226-CRT","HSS-9800767","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-1st Floor"
"Island Health","1930236-0100","AO005224-CRT","HSS-9800768","ERGOTRON","SV43-13C0-0","","VIHA-ABER-Aberdeen Hospital-Main Building-2nd Floor"
"Island Health","1896907-0019","AO005240-CRT","HSS-9800769","ERGOTRON","SV43-1310-0","","VIHA-ABER-Aberdeen Hospital-Main Building-2nd Floor"
"Island Health","1896907-0059","AO005222-CRT","HSS-9800770","ERGOTRON","SV43-1310-0","","VIHA-HSHC-Hillside Seniors Health Centre-Main Building-1st Floor"
"Island Health","1841539-0020","AO000213-CRT","HSS-9800771","ERGOTRON","C50-3500-0","AO000213","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1269742-0047","AO000243-CRT","HSS-9800772","ERGOTRON","C50-3510-0","AO000243","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1841714-0103","AO000716-CRT","HSS-9800773","ERGOTRON","C50-3510-0","AO000716","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1297849-0013","AO000065-CRT","HSS-9800774","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","2019047-0024","AO001744-CRT","HSS-9800775","ERGOTRON","SV43-2570-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1820404-0058","AO000681-CRT","HSS-9800776","ERGOTRON","C50-3510-0","AO000681","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1800998-0003","AO000949-CRT","HSS-9800777","ERGOTRON","SV43-2570-0","AO000949","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","2019047-0007","AO001745-CRT","HSS-9800778","ERGOTRON","SV43-2570-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1297849-0004","AO000080-CRT","HSS-9800779","ERGOTRON","C50-3510-0","AO000080","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1297847-0033","AO000031-CRT","HSS-9800783","ERGOTRON","C50-3510-0","AO000031","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1823443-0030","AO000713-CRT","HSS-9800788","ERGOTRON","C50-3510-0","AO400620","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269742-0003","AO000133-CRT","HSS-9800789","ERGOTRON","C50-3510-0","AO000133","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1801000-0027","AO001688-CRT","HSS-9800790","ERGOTRON","SV43-2570-0","AO001688","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1269742-0050","AO000109-CRT","HSS-9800791","ERGOTRON","C50-3510-0","AO000109","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","2036251-0014","AO000112-CRT","HSS-9800792","ERGOTRON","C50-3510-0","AO000112","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1269741-0015","AO000126-CRT","HSS-9800795","ERGOTRON","C50-3510-0","AO000126","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1874548-0062","AO005283-CRT","HSS-9800797","ERGOTRON","SV43-13C0-0","AO005283","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1266130-0069","AO000107-CRT","HSS-9800798","ERGOTRON","C50-3510-0","AO000107","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1268836-0015","AO000032-CRT","HSS-9800800","ERGOTRON","C50-3500-0","AO000032","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1897999-0026","AO001726-CRT","HSS-9800801","ERGOTRON","SV43-1310-0","AO001726","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1848798-0039","AO000140-CRT","HSS-9800802","ERGOTRON","C50-3510-0","AO000140","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1841539-0072","AO400583-CRT","HSS-9800803","ERGOTRON","C50-3510-0","AO400583","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1800998-0008","AO000244-CRT","HSS-9800804","ERGOTRON","SV43-2570-0","AO000244","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1800999-0038","AO000232-CRT","HSS-9800805","ERGOTRON","SV43-2570-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1820501-0031","AO000997-CRT","HSS-9800806","ERGOTRON","SV43-1390-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1800999-0002","AO000174-CRT","HSS-9800807","ERGOTRON","SV43-2570-0","AO000174","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1896907-0042","AO005230-CRT","HSS-9800811","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1269742-0026","AO1000070-CRT","HSS-9800813","ERGOTRON","SV43-1310-0","AO1000070","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1874548-0075","AO001708-CRT","HSS-9800814","ERGOTRON","SV43-13C0-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1896907-0009","AO005262-CRT","HSS-9800815","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1269741-0035","AO000110-CRT","HSS-9800816","ERGOTRON","SV43-1310-0","AO000110","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2014397-0045","AO005577-CRT","HSS-9800817","ERGOTRON","C50-3510-0","AO005577","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1978917-0072","AO005570-CRT","HSS-9800818","ERGOTRON","C50-3510-0","AO005570","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1269828-0053","AO001560-CRT","HSS-9800819","ERGOTRON","C50-3510-0","AO001560","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2014397-0048","AO005593-CRT","HSS-9800820","ERGOTRON","C50-3510-0","AO005593","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1991510-0106","AO005580-CRT","HSS-9800821","ERGOTRON","C50-3510-0","AO005580","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1269741-0030","AO000938-CRT","HSS-9800822","ERGOTRON","C50-3510-0","AO000938","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2042949-0072","AO005599-CRT","HSS-9800823","ERGOTRON","C50-3510-0","AO005599","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2014397-0081","AO005589-CRT","HSS-9800824","Unknown Manufacturer","Unknown Part Number","AO005589","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2014397-0060","AO005626-CRT","HSS-9800825","ERGOTRON","C50-3510-0","AO005626","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1269741-0038","AO005084-CRT","HSS-9800826","ERGOTRON","","AO005084","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","2014397-0008","AO005572-CRT","HSS-9800827","ERGOTRON","C50-3510-0","AO005572","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","1842508-0062","AO000582-CRT","HSS-9800828","ERGOTRON","C50-3500-0","AO000582","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1896907-0003","AO005251-CRT","HSS-9800829","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","1297847-0030","AO000052-CRT","HSS-9800830","ERGOTRON","C50-3510-0","AO000052","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297848-0002","AO000094-CRT","HSS-9800831","ERGOTRON","C50-3510-0","AO000094","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297850-0012","AO000054-CRT","HSS-9800832","ERGOTRON","C50-3510-0","AO000054","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297847-0026","AO000089-CRT","HSS-9800833","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297850-0009","AO000049-CRT","HSS-9800834","ERGOTRON","C50-3510-0","AO000049","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297846-0006","AO001019-CRT","HSS-9800835","ERGOTRON","C50-3510-0","AO001019","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297850-0044","AO005001-CRT","HSS-9800836","ERGOTRON","C50-3510-0","AO005001","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2013610-0036","AO005635-CRT","HSS-9800837","ERGOTRON","C50-3510-0","AO005635","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1991510-0090","AO005607-CRT","HSS-9800838","ERGOTRON","C50-3510-0","AO005607","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1864298-0001","AO000166-CRT","HSS-9800839","ERGOTRON","C50-3510-0","AO000166","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297850-0024","AO001487-CRT","HSS-9800840","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1844813-0072","AO000590-CRT","HSS-9800841","ERGOTRON","SV43-13C0-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1896907-0049","AO005266-CRT","HSS-9800842","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","2011734-0090","AO005568-CRT","HSS-9800843","ERGOTRON","C50-3510-0","AO005568","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1896906-0051","AO001725-CRT","HSS-9800844","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1896907-0012","AO001687-CRT","HSS-9800845","ERGOTRON","SV43-1310-0","","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1809900-0001","AO000163-CRT","HSS-9800846","ERGOTRON","C50-3510-0","AO000163","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826037-0019","AO000492-CRT","HSS-9800847","ERGOTRON","C50-3510-0","AO000492TRP","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1991510-0091","AO005567-CRT","HSS-9800848","ERGOTRON","C50-3510-0","AO005567","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1297846-0002","AO000222-CRT","HSS-9800849","ERGOTRON","C50-3510-0","AO000222","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1844312-0014","AO001022-CRT","HSS-9800850","ERGOTRON","C50-3500-0","AO001022","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1844813-0071","AO001023-CRT","HSS-9800851","ERGOTRON","C50-3500-0","AO001023","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1297846-0015","AO005130-CRT","HSS-9800852","ERGOTRON","C50-3510-0","AO005130","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1844312-0004","AO000733-CRT","HSS-9800853","ERGOTRON","C50-3510-0","AO000733","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1896397-0023","AO400522-CRT","HSS-9800855","ERGOTRON","C50-3500-0","AO400522","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854604-0017","AO400577-CRT","HSS-9800857","ERGOTRON","SV43-2570-0","AO400577","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1827415-0075","AO000477-CRT","HSS-9800858","ERGOTRON","C50-3510-0","AO000477","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1297846-0018","AO000963-CRT","HSS-9800859","ERGOTRON","C50-3510-0","AO000963","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1854605-0035","AO000692-CRT","HSS-9800860","ERGOTRON","SV43-2570-0","AO000692","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854599-0033","AO005199-CRT","HSS-9800862","ERGOTRON","SV43-2570-0","AO005199","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1297846-0051","AO000309-CRT","HSS-9800863","ERGOTRON","C50-3510-0","AO000309","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854599-0004","AO000691-CRT","HSS-9800865","ERGOTRON","SV43-2570-0","AO000691","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1896907-0008","AO005239-CRT","HSS-9800866","ERGOTRON","SV43-1310-0","AO005239","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1820404-0038","AO005112-CRT","HSS-9800867","ERGOTRON","C50-3510-0","AO005112","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854605-0017","AO000695-CRT","HSS-9800868","ERGOTRON","SV43-2570-0","AO000695","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1822783-0037","AO000452-CRT","HSS-9800869","ERGOTRON","C50-3500-0","AO000452","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854605-0014","AO000986-CRT","HSS-9800870","ERGOTRON","SV43-2570-0","AO001543","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1854605-0031","AO001006-CRT","HSS-9800871","ERGOTRON","SV43-2570-0","AO001006","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1826808-0047","AO000413-CRT","HSS-9800872","ERGOTRON","C50-3500-0","AO000413","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1270106-0048","AO000403-CRT","HSS-9800879","ERGOTRON","C50-3510-0","AO000403","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854605-0036","AO000678-CRT","HSS-9800881","ERGOTRON","SV43-2570-0","AO000678","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1269742-0041","AO005650-CRT","HSS-9800882","ERGOTRON","","AO005650","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1826512-0062","Ao000487-CRT","HSS-9800884","ERGOTRON","SV41-6300-0","","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1844813-0020","AO400340-CRT","HSS-9800884","ERGOTRON","SV41-6300-0","AO400340","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1297850-0003","AO000400-CRT","HSS-9800893","ERGOTRON","SV43-2570-0","AO000400","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854605-0006","AO001599-CRT","HSS-9800899","ERGOTRON","SV43-2570-0","AO001599","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1854605-0019","AO005306-CRT","HSS-9800902","ERGOTRON","SV43-2570-0","AO005306","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854604-0019","AO005027-CRT","HSS-9800905","ERGOTRON","SV43-2570-0","AO005027","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854599-0012","AO000493-CRT","HSS-9800906","ERGOTRON","SV43-2570-0","AO000493","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1297849-0017","C003930-CRT","HSS-9800911","ERGOTRON","SV43-2570-0","","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826808-0076","AO000454-CRT","HSS-9800913","ERGOTRON","C50-3510-0","AO800345","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297848-0049","AO000374-CRT","HSS-9800914","ERGOTRON","C50-3510-0","AO000374","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854599-0025","AO001509-CRT","HSS-9800915","ERGOTRON","SV43-2570-0","AO001509","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1820404-0073","AO000456-CRT","HSS-9800916","ERGOTRON","C50-3500-0","AO000456","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854605-0023","AO001508-CRT","HSS-9800917","ERGOTRON","SV43-2570-0","AO001508","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826512-0107","AO000444-CRT","HSS-9800918","ERGOTRON","C50-3500-0","AO000444","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1297848-0009","AO000328-CRT","HSS-9800919","ERGOTRON","SV43-2570-0","","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826808-0054","AO000459-CRT","HSS-9800920","ERGOTRON","SV43-2570-0","","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826512-0005","AO000441-CRT","HSS-9800923","ERGOTRON","C50-3510-0","AO000441","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854605-0024","AO001504-CRT","HSS-9800924","ERGOTRON","SV43-2570-0","AO001504","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854605-0001","AO001002-CRT","HSS-9800925","ERGOTRON","SV43-2570-0","AO001002","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1854398-0001","AO000988-CRT","HSS-9800926","ERGOTRON","SV43-2570-0","AO000988","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854599-0009","AO000994-CRT","HSS-9800927","ERGOTRON","SV43-2570-0","AO000994","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826037-0066","AO000449-CRT","HSS-9800928","ERGOTRON","C50-3500-0","AO000449","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854604-0031","AO001510-CRT","HSS-9800929","ERGOTRON","SV43-2570-0","AO005704","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
