"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"LD072013","HSS-1036538","BRVHLN3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Open Office Area","1","REQ0627630-RITM0659293-SCTASK1080546","11/30/2026","Operational","07/24/2024","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD065014","HSS-8095457","31NN774","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Main Building","Open Office Area","2nd Floor","ISLHTRP20250908-026","09/30/2029","Operational","","","","General Rounding","Environmental Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD081453","HSS-1111322","5D8TFW3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services","Campbell River","CRMHAS","Open Office Area","2nd","REQ1753239-RITM1850170-SCTASK2982455","03/31/2029","Operational","06/12/2025","","","General Rounding","CRMHAS","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4","Deployed 12June2025 RITM1850170"
"LD059375","HSS-1030906","8JKM7G3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services-Main Building-2nd Floor","Campbell River","Main Building","Open Office Area","2","REQ0392381-RITM0411074-SCTASK0635912","02/28/2026","Operational","07/24/2024","","","General Rounding","Mental Health and Addiction Services","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD064239","HSS-1043950","8ZK0FY3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Open Office Area","1","REQ1074961-RITM1131143-SCTASK1824616","10/31/2027","Operational","07/24/2024","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD085409","HSS-1041982","38RWDK3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Open Office Area","1","REQ0876029-RITM0920664-SCTASK1487732","04/30/2027","Operational","07/24/2024","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7430 V1",""
"LD023944","HSS-8025748","BJR16G3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main building","Open Office Area","1","VIHATRP20211206-028","03/31/2026","Operational","07/26/2024","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"LD027554","HSS-8092882","BDYHX64","VIHA-CRHCC-Campbell River Home & Community Care","Campbell River","CRHCC","Open Office Area","1","ISLHTRP20250407-003","03/31/2029","Operational","","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD100781","HSS-1044016","6QLLBZ3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Open Office Area","1","REQ1074956-RITM1131138-SCTASK1832579","10/31/2027","Operational","07/24/2024","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD023943","HSS-8096765","PF5XAQ88","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Open Office Area","1","ISLHTRP20251208-035","01/31/2030","Operational","05/07/2026","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","LENOVO THINKPAD T14 GEN6",""
"LD031787","HSS-8099865","SD00PKFA","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","CRHCC","OT Dan","1","ISLHTRP20260803-029","07/31/2030","Operational","","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"PC035158","HSS-8059172","8DT4VH3","VIHA-THC-Tahsis Health Centre-Main Building-1st Floor","Tahsis","Main Building","PACS Server Room","1","VIHATRP20220613-028","11/30/2026","Operational","06/30/2026","","","General Rounding","General Administration","NTT-Deskside Services-CampbellRiver-Remote","Desktop","Dell OPTIPLEX 7090 MICRO V1",""
"LD022418","HSS-8084560","G9769W3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Pall Co - Jeanna","1st Floor","VIHATRP20240318-028","04/30/2028","Operational","","","","General Rounding","CCD Admin Support-CR","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD035371","HSS-8072535","5D23NN3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","Pharmacy Department","B1","VIHATRP20230227-028","05/31/2027","Operational","05/19/2023","","","General Rounding","Pharmacy","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"PC047066","HSS-8087962","B846724","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Campbell River","Main Building","Pharmacy Office","1","VIHATRP20240624-041","07/31/2028","Operational","10/29/2025","Bundle shipped to Campbell River Hospital Nov3/2025
Shiplink#37320","","General Rounding","Geog 1/2 Pharmacy & Pharm LTC","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"LD059708","HSS-1030866","56V06G3","VIHA-CRED-Campbell River Eagle Drive-Main Building-2nd Floor","Campbell River","Main Building","Printer room","3","REQ0416910-RITM0437124-SCTASK0677269","02/28/2026","Operational","07/24/2024","","Client is working from home","General Rounding","Aboriginal Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC024077","HSS-8099461","MZ03FQ4Z","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Campbell River","Main Building","PSO Office","","ISLHTRP20260706-068","07/31/2030","Operational","","","","General Rounding","Protection Services","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO THINKCENTRE M90Q GEN6",""
"LD032709","HSS-8099857","SD00NPKY","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","CRHCC","PT Jeannette","1","ISLHTRP20260803-021","07/31/2030","Operational","","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"PC037396","HSS-8066592","HNV4XP3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-040","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD081452","HSS-1111310","F9MTFW3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services","Campbell River","CRMHAS","Reception","2","REQ1746404-RITM1842972-SCTASK2982437","03/31/2029","Operational","06/23/2025","","","General Rounding","CRMHAS","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4","Deployed 23June2025 RITM1842972"
"LD058230","HSS-8095459","3V9Q774","VIHA-GRHC-Gold River Health Centre-Main Building","Gold River","Main Building","Reception","1","ISLHTRP20250908-029","09/30/2029","Operational","06/30/2026","","","General Rounding","General Administration","NTT-Deskside Services-CampbellRiver-Remote","Laptop","Dell LATITUDE 7450 V4",""
"PC037397","HSS-8066593","4GY4XP3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-041","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD065227","HSS-8066585","G84FLN3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-033","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"LD065470","HSS-8065015","41D5NN3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services-Main Building-2nd Floor","Campbell River","Main Building","Reception","2","VIHATRP20220718-052","12/31/2026","Operational","10/15/2025","","","General Rounding","Mental Health and Addiction Services","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC032538","HSS-8066582","BNB5XP3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-030","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD065637","HSS-8066589","2Q2LLN3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-037","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3","LENOVO THINKCENTRE M910q i5-7500T 2.5GHZ"
"PC038021","HSS-8066584","BMB5XP3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20220919-032","01/31/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC031234","HSS-8096767","MZ02CGZX","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","CRPH - Tyee Plaza","Reception","2","ISLHTRP20251208-023","01/31/2030","Operational","06/11/2026","","","General Rounding","CRPH Admin Area","NTT-Deskside Services-CampbellRiver-Local","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"LD065462","HSS-8065028","JQ24NN3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services-Main Building-2nd Floor","Campbell River","Main Building","Reception","2","VIHATRP20220718-065","01/31/2027","Operational","10/15/2025","","","General Rounding","Mental Health and Addiction Services","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7420 V3",""
"PC028833","HSS-8066632","9MV4XP3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Reception","1","VIHATRP20220919-080","01/31/2027","Operational","07/24/2024","","","General Rounding"," ","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD101508","HSS-1045248","834QDY3","VIHA-CRDS-Campbell River Dogwood Street-Main Building-1st Floor","Campbell River","CR Dogwood","Reception","1","REQ1207011-RITM1271275-SCTASK2043929","02/29/2028","Operational","04/08/2026","","","General Rounding","CR Dogwood","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD046146","HSS-8091872","DVR56F3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Reception","2","VIHATRP20250113-049","12/31/2028","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4",""
"PC044529","HSS-8079380","3FJVPR3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Main Building","Rm 122/Clinic Room 5","2nd Floor","VIHATRP20230916-060","06/30/2027","Operational","06/11/2026","","","General Rounding","Public Health Nursing-Re2","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1","CUSTOMER OWNED CTO DESKTOP TC M910Q I5-7"
"PC041024","HSS-8066626","5PB5XP3","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor","Campbell River","Main Building","Rm 188 Clinical Nurse Leader - key lock","1","VIHATRP20220919-074","01/31/2027","Operational","05/21/2025","","","General Rounding","Yucalta","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC034402","HSS-8066644","3QB5XP3","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor","Campbell River","Main Building","Rm 373A Staff Room - key lock","1","VIHATRP20220919-092","01/31/2027","Operational","05/21/2025","","","General Rounding","Yucalta","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD081142","HSS-8094543","5SPMR54","VIHA-CRDS-Campbell River Dogwood Street-Main Building-1st Floor","Campbell River","Main Building","RM Swing Space","1","ISLHTRP20250721-054","03/31/2029","Operational","04/08/2026","","","General Rounding","Pathway to Hope Port Alber","NTT-Deskside Services-CampbellRiver-Local","Laptop","Dell LATITUDE 7450 V4",""
"LD085799","HSS-1045317","6BM89W3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Main Building","RM101 (WFH)","2","REQ1219005-RITM1284169-SCTASK2056322","02/29/2028","Operational","04/20/2026","Assigned to Benjamin Olsson - RITM2255624","","Excluded","PHV School Health & Wellness","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"PC100230","HSS-1044888","765NPR3","VIHA-CRDS-Campbell River Dogwood Street-Main Building-1st Floor","Campbell River","CR Dogwood","RM11 - 3rd on Left","1","REQ1160452-RITM1221912-SCTASK1964824","05/31/2027","Operational","02/09/2026","","","General Rounding","CR Dogwood","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD034638","HSS-8079383","F2LZFY3","VIHA-CRPH-Campbell River Public Health-Main Building-2nd Floor","Campbell River","Tyee Plaza","Room 110","2nd Floor","VIHATRP20230916-063","11/30/2027","Operational","06/11/2026","","","General Rounding","Public Health","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"PC033793","HSS-8072533","HCH3KQ3","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor","Campbell River","YLRS","Room 186 - Recreation Services office - key lock","1","VIHATRP20230227-026","04/30/2027","Operational","08/19/2025","","","General Rounding","YLRS","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"PC034403","HSS-8091064","J9GS144","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor","Campbell River","Main Building","Room 186 - Recreation Services office - key lock","1","VIHATRP20241104-022","12/31/2028","Operational","08/19/2025","","","General Rounding","Facility Therapeutic Srves","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OptiPlex Micro Plus 7020 V1","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"LD035989","HSS-8096982","PF586VEF","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","room 25","2nd Floor","ISLHTRP20260105-049","09/30/2029","Operational","","","","General Rounding","VP Operations","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14",""
"AO400592","HSS-8098659","C25929M032","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","S272","0","ISLHTRP20260518-076","03/31/2030","Operational","","","","Mobile Cart","Housekeeping","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V19",""
"LD050588","HSS-8096046","9CHQ774","VIHA-GRHC-Gold River Health Centre-Main Building-1st Floor","Gold River","Main Building","S280","2nd Floor","ISLHTRP20250929-062","09/30/2029","Operational","06/30/2026","This workstation has been configured to enable Controlled Prescription Printing (CPP) to a dedicated CPP printer. The workstation must be manually mapped in Olympus to print on CPP Printer(s): cpp_vghphyslglp1","","General Rounding","Hospitalists SI","NTT-Deskside Services-CampbellRiver-Remote","Laptop","Dell LATITUDE 7450 V4",""
"LD085710","HSS-1044868","DXY4SV3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Scheduler Coordinator","1","REQ1167392-RITM1229304-SCTASK1970682","01/31/2028","Operational","05/07/2026","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD032575","HSS-8084551","3NW99W3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Scheduling LD032575 ? Community Health Services","1st Floor","VIHATRP20240318-019","04/30/2028","Operational","07/26/2024","Please NOTE that the following software applications are incompatible with the Cerner 724 Downtime application:
-Downtime Patient Index (DTPI)
-Dragon Medical One Extensions (DMO)
-Imprivata OneSign Software/Card Reader (Tap In/Out)
-Inteleviewer (Medical Imaging)

If the software is requested to be installed, the Incident or Request should be assigned to the ""VIHA-Client Experience"" assignment group so the request can be evaluated.","CRHCC-Campbell River Home & Community Care","Critical Clinical","CCD Admin Support-CR","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD066010","HSS-8084548","12PKVH3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Scheduling office","1","VIHATRP20240318-016","04/30/2028","Operational","05/07/2026","","","General Rounding","CCD Admin Support-CR","NTT-Deskside Services-CampbellRiver-Local","Laptop","DELL LATITUDE 7440 V2",""
"LD037877","HSS-8099852","SD00PKFZ","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Scheduling Office","1","ISLHTRP20260803-016","07/31/2030","Operational","","","","General Rounding","CRHCC","NTT-Deskside Services-CampbellRiver-Local","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"PC028832","HSS-8066631","3HY4XP3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Campbell River","Main Building","Scheduling Office","1","VIHATRP20220919-079","01/31/2027","Operational","07/24/2024","","","General Rounding"," ","NTT-Deskside Services-CampbellRiver-Local","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
